0 -2 0
0.01 -1.9997 0.0588051
0.02 -1.99883 0.115241
0.03 -1.99741 0.169342
0.04 -1.99545 0.221145
0.05 -1.99299 0.270691
0.06 -1.99005 0.318026
0.07 -1.98664 0.363198
0.08 -1.98279 0.406262
0.09 -1.97852 0.447277
0.1 -1.97385 0.486302
0.11 -1.9688 0.523403
0.12 -1.96339 0.558645
0.13 -1.95763 0.592099
0.14 -1.95155 0.623833
0.15 -1.94516 0.653918
0.16 -1.93848 0.682426
0.17 -1.93152 0.709427
0.18 -1.9243 0.73499
0.19 -1.91682 0.759186
0.2 -1.90912 0.78208
0.21 -1.90119 0.80374
0.22 -1.89305 0.824227
0.23 -1.88471 0.843603
0.24 -1.87618 0.861928
0.25 -1.86747 0.879257
0.26 -1.85859 0.895645
0.27 -1.84956 0.911142
0.28 -1.84037 0.925796
0.29 -1.83105 0.939654
0.3 -1.82158 0.952759
0.31 -1.81199 0.965152
0.32 -1.80228 0.976871
0.33 -1.79246 0.987951
0.34 -1.78253 0.998427
0.35 -1.77249 1.00833
0.36 -1.76236 1.01769
0.37 -1.75214 1.02653
0.38 -1.74183 1.03488
0.39 -1.73144 1.04276
0.4 -1.72098 1.0502
0.41 -1.71044 1.05721
0.42 -1.69984 1.06382
0.43 -1.68917 1.07003
0.44 -1.67844 1.07588
0.45 -1.66765 1.08136
0.46 -1.65681 1.08651
0.47 -1.64592 1.09132
0.48 -1.63498 1.09581
0.49 -1.62401 1.1
0.5 -1.61299 1.10389
0.51 -1.60193 1.10749
0.52 -1.59084 1.11081
0.53 -1.57971 1.11386
0.54 -1.56856 1.11665
0.55 -1.55738 1.11918
0.56 -1.54618 1.12146
0.57 -1.53495 1.1235
0.58 -1.52371 1.12531
0.59 -1.51245 1.12688
0.6 -1.50117 1.12822
0.61 -1.48988 1.12935
0.62 -1.47859 1.13025
0.63 -1.46728 1.13095
0.64 -1.45597 1.13144
0.65 -1.44465 1.13172
0.66 -1.43333 1.1318
0.67 -1.42202 1.13168
0.68 -1.4107 1.13138
0.69 -1.39939 1.13088
0.7 -1.38808 1.1302
0.71 -1.37679 1.12933
0.72 -1.3655 1.12829
0.73 -1.35422 1.12707
0.74 -1.34296 1.12567
0.75 -1.33171 1.12411
0.76 -1.32048 1.12238
0.77 -1.30926 1.12049
0.78 -1.29807 1.11844
0.79 -1.28689 1.11623
0.8 -1.27574 1.11387
0.81 -1.26462 1.11135
0.82 -1.25352 1.10869
0.83 -1.24244 1.10589
0.84 -1.2314 1.10294
0.85 -1.22038 1.09986
0.86 -1.2094 1.09664
0.87 -1.19845 1.0933
0.88 -1.18754 1.08982
0.89 -1.17666 1.08622
0.9 -1.16581 1.08249
0.91 -1.15501 1.07865
0.92 -1.14424 1.07469
0.93 -1.13351 1.07062
0.94 -1.12283 1.06645
0.95 -1.11218 1.06216
0.96 -1.10158 1.05778
0.97 -1.09103 1.05329
0.98 -1.08052 1.04871
0.99 -1.07005 1.04404
1 -1.05964 1.03928
1.01 -1.04927 1.03443
1.02 -1.03895 1.0295
1.03 -1.02868 1.02449
1.04 -1.01846 1.0194
1.05 -1.00829 1.01424
1.06 -0.998176 1.00901
1.07 -0.988112 1.00371
1.08 -0.978102 0.998352
1.09 -0.968145 0.99293
1.1 -0.958244 0.98745
1.11 -0.948397 0.981916
1.12 -0.938605 0.97633
1.13 -0.92887 0.970695
1.14 -0.919192 0.965013
1.15 -0.90957 0.959289
1.16 -0.900006 0.953524
1.17 -0.8905 0.947722
1.18 -0.881052 0.941885
1.19 -0.871662 0.936016
1.2 -0.862331 0.930117
1.21 -0.85306 0.924192
1.22 -0.843848 0.918242
1.23 -0.834695 0.91227
1.24 -0.825602 0.906278
1.25 -0.81657 0.90027
1.26 -0.807597 0.894247
1.27 -0.798685 0.888212
1.28 -0.789833 0.882167
1.29 -0.781041 0.876114
1.3 -0.772311 0.870055
1.31 -0.76364 0.863993
1.32 -0.755031 0.857929
1.33 -0.746482 0.851865
1.34 -0.737993 0.845804
1.35 -0.729566 0.839747
1.36 -0.721198 0.833697
1.37 -0.712892 0.827654
1.38 -0.704645 0.821621
1.39 -0.696459 0.8156
1.4 -0.688333 0.809592
1.41 -0.680267 0.803598
1.42 -0.672261 0.797621
1.43 -0.664315 0.791661
1.44 -0.656428 0.785721
1.45 -0.6486 0.779801
1.46 -0.640832 0.773903
1.47 -0.633122 0.768029
1.48 -0.625471 0.762179
1.49 -0.617879 0.756356
1.5 -0.610344 0.750559
1.51 -0.602867 0.744791
1.52 -0.595448 0.739051
1.53 -0.588086 0.733343
1.54 -0.580781 0.727665
1.55 -0.573533 0.72202
1.56 -0.566341 0.716409
1.57 -0.559204 0.710832
1.58 -0.552124 0.70529
1.59 -0.545099 0.699784
1.6 -0.538128 0.694314
1.61 -0.531212 0.688883
1.62 -0.52435 0.683489
1.63 -0.517542 0.678135
1.64 -0.510787 0.672821
1.65 -0.504086 0.667546
1.66 -0.497436 0.662313
1.67 -0.490839 0.657121
1.68 -0.484294 0.651971
1.69 -0.4778 0.646864
1.7 -0.471356 0.6418
1.71 -0.464964 0.636779
1.72 -0.458621 0.631803
1.73 -0.452327 0.626871
1.74 -0.446083 0.621983
1.75 -0.439888 0.617141
1.76 -0.43374 0.612344
1.77 -0.42764 0.607593
1.78 -0.421588 0.602889
1.79 -0.415583 0.59823
1.8 -0.409623 0.593619
1.81 -0.40371 0.589054
1.82 -0.397842 0.584536
1.83 -0.392019 0.580066
1.84 -0.386241 0.575643
1.85 -0.380506 0.571268
1.86 -0.374815 0.566941
1.87 -0.369167 0.562661
1.88 -0.363562 0.55843
1.89 -0.357998 0.554247
1.9 -0.352477 0.550112
1.91 -0.346996 0.546026
1.92 -0.341556 0.541988
1.93 -0.336156 0.537998
1.94 -0.330796 0.534057
1.95 -0.325475 0.530165
1.96 -0.320192 0.526321
1.97 -0.314948 0.522525
1.98 -0.309742 0.518779
1.99 -0.304572 0.51508
2 -0.29944 0.51143
2.01 -0.294344 0.507829
2.02 -0.289283 0.504276
2.03 -0.284258 0.500771
2.04 -0.279268 0.497315
2.05 -0.274311 0.493907
2.06 -0.269389 0.490547
2.07 -0.2645 0.487236
2.08 -0.259644 0.483972
2.09 -0.254821 0.480756
2.1 -0.250029 0.477588
2.11 -0.245269 0.474468
2.12 -0.24054 0.471395
2.13 -0.235841 0.46837
2.14 -0.231172 0.465392
2.15 -0.226533 0.462462
2.16 -0.221923 0.459579
2.17 -0.217341 0.456742
2.18 -0.212788 0.453953
2.19 -0.208262 0.45121
2.2 -0.203763 0.448514
2.21 -0.199291 0.445864
2.22 -0.194846 0.443261
2.23 -0.190426 0.440703
2.24 -0.186032 0.438192
2.25 -0.181662 0.435727
2.26 -0.177317 0.433307
2.27 -0.172996 0.430933
2.28 -0.168698 0.428604
2.29 -0.164424 0.426321
2.3 -0.160172 0.424082
2.31 -0.155942 0.421889
2.32 -0.151734 0.41974
2.33 -0.147547 0.417636
2.34 -0.143381 0.415576
2.35 -0.139235 0.413561
2.36 -0.135109 0.41159
2.37 -0.131003 0.409662
2.38 -0.126916 0.407779
2.39 -0.122847 0.405939
2.4 -0.118797 0.404143
2.41 -0.114764 0.40239
2.42 -0.110749 0.40068
2.43 -0.106751 0.399013
2.44 -0.102769 0.397389
2.45 -0.0988028 0.395808
2.46 -0.0948525 0.394269
2.47 -0.0909173 0.392772
2.48 -0.0869969 0.391318
2.49 -0.0830908 0.389906
2.5 -0.0791986 0.388536
2.51 -0.0753199 0.387208
2.52 -0.0714543 0.385921
2.53 -0.0676014 0.384676
2.54 -0.0637607 0.383472
2.55 -0.0599318 0.382309
2.56 -0.0561143 0.381187
2.57 -0.0523079 0.380106
2.58 -0.0485121 0.379066
2.59 -0.0447265 0.378067
2.6 -0.0409506 0.377108
2.61 -0.0371842 0.376189
2.62 -0.0334267 0.375311
2.63 -0.0296778 0.374472
2.64 -0.0259371 0.373674
2.65 -0.0222042 0.372915
2.66 -0.0184787 0.372196
2.67 -0.0147601 0.371517
2.68 -0.0110482 0.370877
2.69 -0.00734247 0.370277
2.7 -0.00364254 0.369716
2.71 5.19744e-05 0.369193
2.72 0.00374146 0.36871
2.73 0.00742631 0.368266
2.74 0.0111069 0.36786
2.75 0.0147836 0.367493
2.76 0.0184569 0.367165
2.77 0.0221271 0.366875
2.78 0.0257945 0.366623
2.79 0.0294596 0.366409
2.8 0.0331228 0.366234
2.81 0.0367845 0.366097
2.82 0.0404449 0.365997
2.83 0.0441045 0.365936
2.84 0.0477637 0.365912
2.85 0.0514229 0.365926
2.86 0.0550824 0.365977
2.87 0.0587426 0.366066
2.88 0.0624038 0.366192
2.89 0.0660665 0.366355
2.9 0.069731 0.366556
2.91 0.0733978 0.366794
2.92 0.077067 0.367068
2.93 0.0807392 0.36738
2.94 0.0844148 0.367729
2.95 0.0880939 0.368114
2.96 0.0917772 0.368536
2.97 0.0954648 0.368995
2.98 0.0991572 0.36949
2.99 0.102855 0.370022
3 0.106558 0.37059
3.01 0.110267 0.371195
3.02 0.113982 0.371835
3.03 0.117703 0.372512
3.04 0.121432 0.373225
3.05 0.125168 0.373975
3.06 0.128912 0.37476
3.07 0.132663 0.375581
3.08 0.136423 0.376438
3.09 0.140192 0.37733
