0 0.05 0
0.01 0.0500025 0.000498764
0.02 0.05001 0.000997591
0.03 0.0500224 0.00149653
0.04 0.0500399 0.00199563
0.05 0.0500624 0.00249494
0.06 0.0500898 0.00299451
0.07 0.0501223 0.00349439
0.08 0.0501597 0.00399462
0.09 0.0502021 0.00449527
0.1 0.0502496 0.00499638
0.11 0.0503021 0.00549799
0.12 0.0503596 0.00600016
0.13 0.0504221 0.00650295
0.14 0.0504896 0.00700638
0.15 0.0505622 0.00751053
0.16 0.0506398 0.00801543
0.17 0.0507225 0.00852115
0.18 0.0508103 0.00902772
0.19 0.0509031 0.0095352
0.2 0.051001 0.0100436
0.21 0.051104 0.0105531
0.22 0.051212 0.0110636
0.23 0.0513252 0.0115752
0.24 0.0514435 0.012088
0.25 0.051567 0.012602
0.26 0.0516956 0.0131172
0.27 0.0518293 0.0136338
0.28 0.0519683 0.0141517
0.29 0.0521124 0.0146711
0.3 0.0522617 0.0151919
0.31 0.0524162 0.0157142
0.32 0.052576 0.0162381
0.33 0.052741 0.0167637
0.34 0.0529113 0.0172909
0.35 0.0530868 0.0178198
0.36 0.0532677 0.0183505
0.37 0.0534538 0.0188831
0.38 0.0536453 0.0194175
0.39 0.0538422 0.0199539
0.4 0.0540444 0.0204923
0.41 0.054252 0.0210327
0.42 0.0544651 0.0215752
0.43 0.0546836 0.0221198
0.44 0.0549075 0.0226667
0.45 0.0551369 0.0232158
0.46 0.0553718 0.0237673
0.47 0.0556122 0.0243211
0.48 0.0558582 0.0248773
0.49 0.0561098 0.025436
0.5 0.056367 0.0259972
0.51 0.0566298 0.0265611
0.52 0.0568982 0.0271275
0.53 0.0571723 0.0276967
0.54 0.0574521 0.0282687
0.55 0.0577377 0.0288434
0.56 0.058029 0.029421
0.57 0.0583261 0.0300016
0.58 0.0586291 0.0305851
0.59 0.0589378 0.0311717
0.6 0.0592525 0.0317613
0.61 0.0595731 0.0323542
0.62 0.0598996 0.0329502
0.63 0.0602321 0.0335495
0.64 0.0605706 0.0341522
0.65 0.0609151 0.0347582
0.66 0.0612658 0.0353677
0.67 0.0616225 0.0359807
0.68 0.0619854 0.0365973
0.69 0.0623545 0.0372175
0.7 0.0627298 0.0378414
0.71 0.0631113 0.0384691
0.72 0.0634992 0.0391005
0.73 0.0638933 0.0397359
0.74 0.0642939 0.0403752
0.75 0.0647008 0.0410185
0.76 0.0651143 0.0416659
0.77 0.0655342 0.0423174
0.78 0.0659606 0.0429731
0.79 0.0663937 0.043633
0.8 0.0668333 0.0442973
0.81 0.0672796 0.0449659
0.82 0.0677326 0.045639
0.83 0.0681924 0.0463167
0.84 0.068659 0.0469989
0.85 0.0691324 0.0476857
0.86 0.0696127 0.0483773
0.87 0.0701 0.0490737
0.88 0.0705942 0.0497749
0.89 0.0710955 0.050481
0.9 0.0716038 0.0511922
0.91 0.0721193 0.0519083
0.92 0.072642 0.0526297
0.93 0.073172 0.0533562
0.94 0.0737092 0.0540879
0.95 0.0742537 0.0548251
0.96 0.0748057 0.0555676
0.97 0.0753651 0.0563156
0.98 0.075932 0.0570692
0.99 0.0765065 0.0578283
1 0.0770886 0.0585932
1.01 0.0776784 0.0593639
1.02 0.0782759 0.0601404
1.03 0.0788812 0.0609229
1.04 0.0794944 0.0617113
1.05 0.0801155 0.0625058
1.06 0.0807445 0.0633064
1.07 0.0813816 0.0641133
1.08 0.0820268 0.0649265
1.09 0.0826802 0.0657461
1.1 0.0833417 0.0665721
1.11 0.0840116 0.0674047
1.12 0.0846899 0.0682439
1.13 0.0853765 0.0690898
1.14 0.0860717 0.0699424
1.15 0.0867754 0.070802
1.16 0.0874877 0.0716684
1.17 0.0882088 0.0725419
1.18 0.0889386 0.0734225
1.19 0.0896773 0.0743103
1.2 0.0904248 0.0752054
1.21 0.0911814 0.0761078
1.22 0.091947 0.0770176
1.23 0.0927218 0.077935
1.24 0.0935057 0.07886
1.25 0.094299 0.0797927
1.26 0.0951016 0.0807332
1.27 0.0959137 0.0816816
1.28 0.0967353 0.082638
1.29 0.0975665 0.0836023
1.3 0.0984074 0.0845749
1.31 0.099258 0.0855557
1.32 0.100118 0.0865448
1.33 0.100989 0.0875423
1.34 0.101869 0.0885483
1.35 0.10276 0.089563
1.36 0.103661 0.0905863
1.37 0.104572 0.0916184
1.38 0.105493 0.0926594
1.39 0.106425 0.0937094
1.4 0.107367 0.0947685
1.41 0.10832 0.0958368
1.42 0.109284 0.0969143
1.43 0.110259 0.0980012
1.44 0.111244 0.0990975
1.45 0.112241 0.100203
1.46 0.113248 0.101319
1.47 0.114267 0.102444
1.48 0.115297 0.10358
1.49 0.116339 0.104725
1.5 0.117392 0.10588
1.51 0.118456 0.107046
1.52 0.119533 0.108221
1.53 0.120621 0.109408
1.54 0.121721 0.110604
1.55 0.122833 0.111811
1.56 0.123957 0.113029
1.57 0.125093 0.114258
1.58 0.126242 0.115498
1.59 0.127403 0.116748
1.6 0.128577 0.11801
1.61 0.129764 0.119283
1.62 0.130963 0.120568
1.63 0.132175 0.121864
1.64 0.1334 0.123171
1.65 0.134639 0.12449
1.66 0.13589 0.125821
1.67 0.137155 0.127164
1.68 0.138433 0.128519
1.69 0.139725 0.129886
1.7 0.141031 0.131265
1.71 0.142351 0.132657
1.72 0.143684 0.134061
1.73 0.145032 0.135478
1.74 0.146394 0.136908
1.75 0.14777 0.13835
1.76 0.149161 0.139805
1.77 0.150566 0.141274
1.78 0.151987 0.142755
1.79 0.153422 0.14425
1.8 0.154872 0.145759
1.81 0.156337 0.147281
1.82 0.157817 0.148816
1.83 0.159313 0.150366
1.84 0.160825 0.151929
1.85 0.162352 0.153507
1.86 0.163895 0.155098
